8.00000e+01 0.00000e+00
1.80000e+02 0.00000e+00
2.80000e+02 0.00000e+00
3.80000e+02 0.00000e+00
4.80000e+02 0.00000e+00
5.80000e+02 0.00000e+00
6.80000e+02 0.00000e+00
7.80000e+02 3.23462e-36
9.00000e+02 1.33058e-33
9.10286e+02 2.39353e-21
9.20689e+02 1.18456e-18
9.31211e+02 2.62735e-18
9.41854e+02 3.95289e-18
9.52618e+02 6.10646e-18
9.63505e+02 9.25384e-18
9.74516e+02 1.33605e-17
9.85654e+02 1.95141e-17
9.96918e+02 2.86817e-17
1.00831e+03 4.28138e-17
1.01984e+03 5.80633e-17
1.03149e+03 8.67186e-17
1.04328e+03 1.29441e-16
1.05520e+03 1.81268e-16
1.06726e+03 2.57159e-16
1.07946e+03 3.64058e-16
1.09180e+03 5.35507e-16
1.10427e+03 1.52429e-15
1.11689e+03 2.79941e-15
1.12966e+03 4.44696e-15
1.14257e+03 6.54425e-15
1.15563e+03 8.62912e-15
1.16883e+03 1.21953e-14
1.18219e+03 1.50974e-14
1.19570e+03 1.48718e-14
1.20937e+03 1.19654e-14
1.22319e+03 1.98383e-14
1.23717e+03 4.21020e-14
1.25131e+03 5.89746e-14
1.26561e+03 7.13946e-14
1.28007e+03 9.06298e-14
1.29470e+03 1.15039e-13
1.30950e+03 1.40829e-13
1.32446e+03 1.70190e-13
1.33960e+03 2.10373e-13
1.35491e+03 2.68302e-13
1.37040e+03 3.19801e-13
1.38606e+03 3.91614e-13
1.40190e+03 5.07819e-13
1.41792e+03 6.58111e-13
1.43412e+03 8.89232e-13
1.45051e+03 1.14302e-12
1.46709e+03 1.57638e-12
1.48386e+03 1.99739e-12
1.50082e+03 2.73160e-12
1.51797e+03 4.18324e-12
1.53532e+03 9.77779e-12
1.55286e+03 1.32007e-11
1.57061e+03 2.19508e-11
1.58856e+03 3.56421e-11
1.60672e+03 4.32654e-11
1.62508e+03 5.34752e-11
1.64365e+03 7.49749e-11
1.66244e+03 8.11787e-11
1.68143e+03 2.75113e-10
1.70065e+03 4.00216e-10
1.72009e+03 4.60120e-10
1.73975e+03 7.33534e-10
1.75963e+03 1.08676e-09
1.77974e+03 1.34712e-09
1.80008e+03 1.87324e-09
1.82065e+03 2.13896e-09
1.84146e+03 2.22067e-09
